Battle,Date,Name,Battle URI,Lattitude,Longitude,Filename,Heading for main subject,Description,Related organization/service branch,Reference URL,Start Date,End Date
Battle of Saint-Mihiel,12-15 September 1918,Eugene Charles Grossmann,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b2_f239,"Grossmann, Eugene Charles","File documenting the participation of Eugene Charles Grossmann in World War I. Grossmann enlisted on April 29, 1918, and was first stationed at Camp Dix, New Jersey, in the 308th Field Artillery. He was sent overseas on May 25, 1918, and stationed at Camp De Meucon in Brittany, France. He fought in the Battle of St. Mihiel and the Meuse-Argonne Offensive. He was transferred to the 76th Field Artillery after the war ended and stationed in Thur, Germany. Grossmann returned to the States on August 23, 1919, and was discharged on August 30, 1919. File includes a survey and a photo.","United States. Army; United States. Army. Field Artillery Battalion, 308th; United States. Army. Field Artillery Regiment, 76th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/3088,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Frank Albert Robinson,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f525,"Robinson, Frank Albert","File documenting the participation of Frank Albert Robinson in World War I. Robinson enlisted on May 8, 1918, and was first stationed at Camp Dix, New Jersey, with the 309th Field Artillery Battalion. He was sent to France on May 28, 1918, and quickly went to the front. He joined his unit band on August 13th, 1918, while stationed at Camp de Meucon in Brittany, France. He participated in battles in the Toul sector, the Battle of St. Mihiel, the Meuse-Argonne Offensive, and the Grandpre attack. On December 1, 1918, he was promoted to corporal of the band and stationed in Verdun, France. Robinson left for the States on April 26, 1919, and was discharged on May 22, 1919. File includes a survey, letters, and flier from his band's performance in El Paso, Texas. Description supplemented by information from Fold3.","United States. Army; United States. Army. Field Artillery Battalion, 309th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7097,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Gay Andrew Kinter,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b2_f355,"Kinter, Gay Andrew","File documenting the participation of Gay Andrew Kinter in World War I. Kinter enlisted on September 20, 1917, and first served at Camp Dodge, Iowa, with the 349th Infantry. On November 19, 1918, he transferred to Camp Pike, Arkansas, to join the 346th Infantry. He transferred to the 38th Infantry on April 21, 1918, at Camp Greene, North Carolina. He was sent overseas on July 25, 1918, and participated in the offensives at Somme, St. Mihiel, Vesle, and Meuse-Argonne. After the war, he was stationed in Muden and Trier in Germany, and later in Esch Luxemburg. On June 9, 1919, he was sent to Calais, France. Kinter returned to the States on August 1, 1918, and was discharged on August 8, 1919. File includes a survey.","United States. Army; United States. Army. Infantry Regiment, 349th; United States. Army. Infantry Regiment, 346th; United States. Army. Infantry Regiment, 38th (1917-1957)",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/4397,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,George W. Piper,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f492,"Piper, George W.","File documenting the participation of George W. Piper in World war I. Piper enlisted in July 1917 and served overseas with the 51st Field Artillery. He participated in the Second Battle of the Marne, the Battle of St. Mihiel, and the Meuse-Argonne Offensive. After the armistice was signed, Piper was stationed in Germany. File includes a survey.","United States. Army; United States. Army. Field Artillery Regiment, 51st",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6141,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Glenn Faber Zellhoefer,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b4_f680,"Zellhoefer, Glenn Faber","File documenting the participation of Glenn Faber Zellhoefer in World War I. Zellhoefer enlisted on May 12, 1918, and was stationed at Fort Riley, Kansas, with the 18th Ambulance Company. He was sent overseas on July 2, 1919, with the 41st Ambulance Company. He participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. Zellhoefer left for the States on March 12, 1919, and was discharged on April 1, 1919. File includes a survey, RSVP card, letter, and newspaper clippings","United States. Army; United States. Army. Medical Department; United States. Army. Ambulance Company, 18th; United States. Army. Ambulance Company, 41st",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8565,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Grover William Kerr,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b2_f346,"Kerr, Grover William","File documenting the participation of Grover William Kerr in World War I. Kerr enlisted on August 2, 1917, in the Marine Corps and first served on Paris Island, South Carolina. He transferred to Quantico, Virginia, to join the 119th Replacement Battalion. He left for France on February 6, 1918, and joined the 6th Marine Regiment. He participated in the Battles of Verdun, Chateau-Thierry, St. Mihiel, and Soissons, and the engagements in Pont-A-Mousson, Belleau Wood, and Meuse-Argonne Offensive. He was wounded in battle three times and was hospitalized at Base Hospital no. 51 in Toul, France, Base Hospital no. 33 in Neafchateau, France, and Base Hospital no. 27 in Angers, France. Kerr remained in Rhenbohl, Germany, after the war, and later began teaching at the American Expeditionary Forces University in Beaune, France. He returned to the States in September 1919. File includes a survey, address card, letters, and newspaper clippings.","United States. Marine Corps; United States. Marine Corps. Marine Regiment, 6th; American Expeditionary Forces University (Beaune, France)",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/4199,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Harold Edgar Neisler,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f451,"Neisler, Harold Edgar","File documenting the participation of Harold Edgar Neisler in World War I. Neisler enlisted on June 28, 1918, and was first stationed at Camp Beauregard, Louisiana, with the 155th Infantry. He was sent overseas on August 21, 1918, and participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. He joined the 356th Infantry on September 24, 1918. After the armistice was signed, he was stationed in Schweich, Germany, and was hospitalized for the flu in January 1919. Neisler returned to the States on May 27, 1919, and was discharged on June 10, 1919. File includes a survey and postcard with his photo.","United States. Army; United States. Army. Infantry Regiment, 155th; United States. Army. Infantry Regiment, 356th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/5600,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Harry James Owens,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f467,"Owens, Harry J. (Harry James), 1894-","File documenting the participation of Harry James Owen in World War I. Owens enlisted on October 11, 1917, and first served at Kelly Field, Texas, with the 24th Aero Squadron. He was sent overseas with the 1st Observation Group on January 9, 1918. He was hospitalized in Folkstone, England, for rheumatic fever on February 10, 1918. He was stationed in Vavincourt, France, and participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. He joined the student detachment of Dijon University in Cote d'or, France, on March 1, 1919, and returned to the states on July 9, 1919. File includes a survey, signature card, postcards, envelopes, letters, newspaper clippings, and an RSVP card. Description supplemented by information from Fold3.","United States. Army; United States. Army. Air Service; United States. Army. Air Service. Aero Squadron, 24th; Universit?? de Dijon",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/5726,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Ira Dean Williams,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b4_f662,"Williams, Ira Dean","File documenting the participation of Ira Dean Williams in World War I. Williams enlisted in May 1917 and served with the 16th Infantry. He was sent overseas on June 27, 1917. He participated in the engagements at the sectors in Sommerviller, Ansauville & Cantigny, Soissons and Marne Offensive, Battle of St. Mihiel, Argonne-Meuse Offensive, Mouzon, and in early November 1918, in southwest Sedan, France. He was hospitalized until April 1919 from a gas attack and a leg injury from the engagement near Sedan. He left for the States on April 7, 1919. File includes letters. Description supplemented by information from Fold3.","United States. Army; United States. Army. Infantry Regiment, 16th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8056,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,John B. Shaver,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f552,"Shaver, John B.","File documenting the participation of John B. Shaver in World War I. Shaver enlisted in December 1917. He was sent overseas on March 14, 1918, with the 1st Battalion Ordnance Base Depot. He participated in the battles of Chateau-Thierry, St. Mihiel, and Verdun, and the Meuse-Argonne Offensive. He joined the 3rd Army Machine Gun and Small Arms Center while stationed in Coblenz, Germany, with the Army of Occupation. He also attended the American Expeditionary Forces University in Beaune, France, until he could return in the summer of 1919. Shaver was discharged in July 1919. File includes a survey and newspaper clipping. Description supplemented by information from Fold3.",United States. Army; United States. Army. Ordnance Department,http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6521,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,John Elmer Stahlheber,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b4_f585,"Stahlheber, John Elmer","File documenting the participation of John Elmer Stahlheber in World War I. Stahlheber enlisted on April 29, 1918, and was first stationed at Camp Dix, New Jersey, with the 309th Machine Gun Battalion. He was sent overseas on May 27, 1918, and was stationed in Le Waast, France. He transferred to Herlincourt, France, on July 20, 1918, and was sent to different locations around France, before participating in the Battle of St. Mihiel and later the Meuse-Argonne Offensive. He stayed in Magny-la-Ville, France, from November 17, 1918, until April 27, 1919, when he was sent to Marsaille, France, to go back to the states. Stahlheber left France on May 10, 1919, and was discharged on June 10, 1919. File includes a survey.","United States. Army; United States. Army. Machine Gun Battalion, 309th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7580,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Justin Mendal Hughes,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b2_f312,"Hughes, Justin Mendal","File documenting the participation of Justin Mendal Hughes in World War I. Hughes enlisted on April 26, 1918, and was stationed at Camp Travis in San Antionio, Texas, with the 360th Infantry. He was sent overseas on June 14, 1918, and participated in the Battle of St. Mihiel and the Muese-Argonne Offensive. On November 2, 1918, he was hospitalized in Paris for a fractured femur. He returned to the states on April 14, 1919, and stayed at U.S. General Hospital #28 at Fort Sheridan, Illinois, until his discharge on February 18, 1920. File includes a survey and address card.","United States. Army; United States. Army. Infantry Regiment, 360th; United States. Army. General Hospital No. 28",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/3928,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Marion Amos York,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b4_f675,"York, Marion Amos","File documenting the participation of Marion Amos York in World War I. York enlisted on May 2, 1918, and first served at Camp MacArthur, Texas, with the 56th Infantry. He was sent overseas on August 2, 1918, with the 39th Infantry and participation in the Battle of St. Mihiel, engagements at the Toulon Sector, and the Meuse-Argonne Offensive. He was hospitalized in Mesves, France, from October 8 to November 16, 1918, for a wound. After the armistice was signed, he was stationed in the Eifel region of Germany. York returned to the States on August 6, 1919, and was discharged on August 13, 1919. File includes a survey.","United States. Army; United States. Army. Infantry Regiment, 56th; United States. Army. Infantry Regiment, 39th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8620,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Ray D. Walston,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b4_f638,"Walston, Ray D.","File documenting the participation of Ray D. Watson in World War I. Walston enlisted on April 29, 1918, and was stationed at Camp Travis, Texas, with the 359th Infantry. He was sent overseas on June 19, 1918. He participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. He was hospitalized on November 1, 1918, in Fleury, France, for an operation after a wound in his arm and remained in the hospital in between the towns of Mesves and Bulcy, France, until January 25, 1919. Walston was sent back to the States on March 26, 1919, and discharged on April 21, 1919. File includes two surveys, a photo, RSVP card, envelope, and newspaper clippings. Description supplemented by information from Fold3.","United States. Army; United States. Army. Infantry, 359th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7906,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Richard Floyd Ritter,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f524,"Ritter, Richard Floyd","File documenting the participation of Richard Floyd Ritter in World War I. Ritter enlisted on May 4, 1917, and served in the 52nd, 44th, 54th, and 53rd Coast Artillery Corps. He was sent overseas on August 15, 1917. He was at the frontlines in Alsace-Lorraine, Germany, in modern day Lorraine, France, and participated in the Battle of St. Mihiel. Ritter returned to the States on March 7, 1919, and was discharged on March 11, 1919. File includes a survey, photo, postcard, letter, newspaper clippings, and a RSVP card.","United States. Army; United States. Army. Coast Artillery Regiment, 52nd; United States. Army. Coast Artillery Regiment, 44th; United States. Army. Coast Artillery Regiment, 54th; United States. Army. Coast Artillery Regiment, 53rd",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6588,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Robert Stillson Sanford,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f538,"Sanford, Robert Stillson","File documenting the participation of Robert Stillson Sanford in World War I. Sanford enlisted on October 11, 1917, and was first stationed at Fort Worth, Texas, with the 183rd Aero Squadron. He was sent overseas on February 16, 1918, with the 139th Aero Squadron. He participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. From April 5 to August 15, 1918, he was hospitalized for pneumonia in Issoudon, France. Sanford returned to the States on March 24, 1919, and was discharged on April 9, 1919. File includes a survey, photos, letters, newspaper clippings, and an RSVP card.","United States. Army; United States. Army. Air Service; United States. Army. Air Service. Aero Squadron, 183rd; United States. Army. Air Service. Aero Squadron, 139th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6964,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Roscoe Pulliam,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f497,"Pulliam, Roscoe, 1896-1944","File documenting the participation of Roscoe Pulliam in World War I. Pulliam was drafted on October 7, 1917, and was first stationed at Camp Taylor, Kentucky, with the 333rd Infantry. He was sent overseas on January 13, 1918. He joined the 163rd Infantry and was stationed in St. Aignan, France. On February 28, he transferred to the 168th Infantry. He participated in the battles of Chateau-Thierry, St. Mihiel, and Lorraine, as well as the Meuse-Argonne Offensive. He was hospitalized for gas burns June 14, 1918, to July 16, 1918. He was stationed in France, Germany, Belgium, and Luxembourg until May 13, 1919, when he joined the American Expeditionary Forces University in Beaune, France. Pulliam left for the States on April 18, 1919, and was discharged on May 13, 1919. File includes a survey. Description supplemented by information from Fold3.","United States. Army; United States. Army. Infantry Regiment, 333rd; United States. Army. Infantry Regiment, 163rd; United States. Army. Infantry Regiment, 168th; American Expeditionary Forces University (Beaune, France)",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6391,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Roy Schofield,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f544,"Schofield, Roy","File documenting the participation of Roy Schofield in World War I. Schofield enlisted on May 29, 1917, and was stationed at Fort Riley, Kansas, in the Medical Department. He joined Field Hospital no. 18 on July 25, 1917. On August 28, 1917, he joined Provisional Field Hospital no. 4 at Camp Lewis, Washington. He joined Field Hospital no. 361 on October 14, 1917, and was sent overseas on July 12, 1918. He participated in the Battle of St. Mihiel, the Meuse-Argonne Offensive, and the Battle of Lys. On October 25, 1918, he was stationed in Ypers, Belgium. Schofield returned to the States on April 20, 1919, and was discharged on May 7, 1919. File includes a survey, photos, letters, and newspaper clippings. Description supplemented by information from Fold3.","United States. Army; United States. Army. Medical Department; United States. Army. Field Hospital, 18th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/7017,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,Wilfred Henry Gardner,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b2_f212,"Gardner, Wilfred Henry","File documenting the participation of Wilfred Henry Gardner in World War I. Gardner enlisted on May 21, 1917, and was first stationed at the 365th Field Hospital at Fort Riley, Kansas. In April 1918, he transferred to Camp Funston, Kansas, to be the director of the field hospital. He was sent to France on June 19, 1918, where he was the Lieutenant Colonel of the 317th Sanitary Train. He served in the Battle of St. Mihiel and the Meuse-Argonne Offensive. After the war ended, he was stationed at Is-sur-Tille, France. Gardner returned on July 7, 1919, and was discharged shortly after. File includes a survey, a photo, a letter, and newspaper clippings.","United States. Army; United States. Army. Medical Department; United States. Army. Field Hospital, 365th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/2868,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,William Asberry Zook,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b4_f685,"Zook, William Asberry","File documenting the participation of William Asberry Zook in World War I. Zook enlisted on May 7, 1917, and was first stationed at the Marine Corps Recruit Depot at Parris Island, South Carolina with the 23rd Company of the 6th Marines. He transferred to Quantico, Virginia, on July 30, 1917, to join the 82nd Company of the 6th Marines. He was sent overseas on October 24, 1917. He was first stationed at Bordeaux, France, then transferred to an unknown town in France on December 24, 1917, then to Nanteuil-sur-Marne, France, on July 14, 1918, and later to Langres, France, on August 16, 1918. He participated in engagements at the Verdun Sector, the Aisne-Marne Defensive, the Battle of Chateau-Thierry, Aisne-Marne Offensive, Marbache Sector, the Battle of St. Mihiel, and the Meuse-Argonne Offensive. After the armistice was signed, he was stationed in Leutesdorf, Germany. Zook returned to the States on August 9, 1919, and was discharged on August 15, 1919.","United States. Marine Corps; Parris Island (S.C. : Recruit depot); United States. Marine Corps. Marine Regiment, 6th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8627,1918-09-12,1918-09-15
Battle of Saint-Mihiel,12-15 September 1918,William E. Reeser,http://id.loc.gov/authorities/subjects/sh85127174,48.88746,5.55099,wwi_service_records_b3_f517,"Reeser, William E.","File documenting the participation of William E. Reeser in World War I. Reeser enlisted on April 28, 1918, and was stationed at Camp Travis, Texas, with the 358th Infantry. He was sent to France on June 9, 1918. He joined the 315th Supply Train on August 31, 1918. He participated in the battle of St. Mihiel and the Meuse-Argonne Offensive, and was stationed at Bernkastel, Germany, after the armistice was signed. Reeser returned to the States on June 9, 1919, and was discharged on June 17, 1919. File includes a survey, RSVP card, letter, and newspaper clippings.","United States. Army; United States. Army. Infantry Regiment, 358th; United States. Army. Supply Train, 315th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6468,1918-09-12,1918-09-15
Battle of Soissons,18-22 July 1918,Clyde Loughridge Todd,http://id.loc.gov/authorities/subjects/sh2019103010,49.38167,3.32361,wwi_service_records_b4_f620,"Todd, Clyde Loughridge","File documenting the participation of Clyde Loughridge Todd in World War I. Todd enlisted on August 1, 1917, and was first stationed at the Marine Corps Recruit Depot at Parris Island, South Carolina. He transferred to Quantico, Virginia, in February 1918, and was sent overseas on March 13, 1918. He joined the 6th Marines while in France. He participated in the battles at Belleau Woods, Soissons, St. Mihiel, Blanc Mont Ridge and St Etienne, and the Meuse-Argonne Offensive. He was hospitalized twice. From July 19, 1918, to August 10, 1918, he was at the Toul, France, Base Hosptial no. 27 from shrapnel wounds to his shoulder and arm. From November 4, 1918, to December 12, 1918, he was at Base Hosptial no. 41 in Paris for a shrapnel wound in his ankle. Todd left France on December 25, 1918, and was discharged at Quantico, Virginia, on April 14, 1919. File includes a survey, photo, postcards, RSVP card, and letters. Description supplemented by information from Fold3.","United States. Marine Corps; Parris Island (S.C. : Recruit depot); United States. Marine Corps. Marine Regiment, 6th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/8555,1918-09-12,1918-09-15
Battle of Soissons,18-22 July 1918,Elbert Lawrence Perry,http://id.loc.gov/authorities/subjects/sh2019103010,49.38167,3.32361,wwi_service_records_b3_f482,"Perry, Elbert Lawrence","File documenting the participation of Elbert Lawrence Perry in World War I. Perry enlisted on June 1, 1917, in the Marine Corps and trained at Parris Island, South Carolina with the 60th Marines. He transferred to the 84th Marines in Quantico, Virginia, on September 19, 1917. He left for France on October 31, 1917. He spent 60 days in the Verdun Sector, and participated in the battles at Chateau-Thierry, Belleau Woods, and the Second battle of Soissons. He was hospitalized for a gunshot wound on July 19, 1918, at Base Hospital no. 27. He joined the 6th Marines Guard Company at Blois and Brest in France. He returned to the States on January 6, 1919, and was stationed at Quantico, Virginia, with the 14th Marines. On June 9, 1919, he was transferred to Milwaukee, Wisconsin, for recruiting duty. He was transferred to Denver, Colorado, on August 1, 1919, for recruiting. File includes a survey, signature card, photos, a postcard, letters, RSVP card, newspaper clippings, and a booklet documenting the 6th Marine Regiment's involvement in the Battles of Chateau-Thierry and Belleau Woods.","United States. Marine Corps; Parris Island (S.C. : Recruit depot); United States. Marine Corps. Marine Regiment, 60th; United States. Marine Corps. Marine Regiment, 84th; United States. Marine Corps. Marine Regiment, 6th; United States. Marine Corps. Marine Regiment, 14th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/6019,1918-09-12,1918-09-15
Battle of Soissons,18-22 July 1918,Grover William Kerr,http://id.loc.gov/authorities/subjects/sh2019103010,49.38167,3.32361,wwi_service_records_b2_f346,"Kerr, Grover William","File documenting the participation of Grover William Kerr in World War I. Kerr enlisted on August 2, 1917, in the Marine Corps and first served on Paris Island, South Carolina. He transferred to Quantico, Virginia, to join the 119th Replacement Battalion. He left for France on February 6, 1918, and joined the 6th Marine Regiment. He participated in the Battles of Verdun, Chateau-Thierry, St. Mihiel, and Soissons, and the engagements in Pont-A-Mousson, Belleau Wood, and Meuse-Argonne Offensive. He was wounded in battle three times and was hospitalized at Base Hospital no. 51 in Toul, France, Base Hospital no. 33 in Neafchateau, France, and Base Hospital no. 27 in Angers, France. Kerr remained in Rhenbohl, Germany, after the war, and later began teaching at the American Expeditionary Forces University in Beaune, France. He returned to the States in September 1919. File includes a survey, address card, letters, and newspaper clippings.","United States. Marine Corps; United States. Marine Corps. Marine Regiment, 6th; American Expeditionary Forces University (Beaune, France)",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/4199,1918-09-12,1918-09-15
Battle of Soissons,18-22 July 1918,James Tennant Elliott,http://id.loc.gov/authorities/subjects/sh2019103010,49.38167,3.32361,wwi_service_records_b1_f184,"Elliott, James Tennant","File documenting the participation of James Tennant Elliott in World War I. Elliott enlisted on May 16, 1917, in the U.S. Marines. He was stationed with the 6th Regiment at Parris Island, South Carolina, and transferred to Quantico, Virginia. He was sent to France in September 1917. He participated in the battles at Verdun, Belleau Woods, Chateau-Thierry, St. Miheil, and Soissons, and in the Meuse-Argonne Offensive and the Pont-a-Mousson Offensive. He left France on July 25, 1919, and was discharged in August 1919. File includes a survey, letters, a postcard, and newspaper clippings.","United States. Marine Corps; United States. Marine Corps. Marine Regiment, 6th;",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/2284,1918-09-12,1918-09-15
Meuse-Argonne Offensive,26 September - November 11 1918,Edgar Nathan Dixon,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b1_f162,"Dixon, Edgar Nathan","File documenting the participation of Edgar Nathan Dixon in World War I. Dixon enlisted on March 29, 1918, and was first stationed at Camp Dodge, Iowa, in the 88th Division of the Depot Brigade. On April 26, 1918, he was transferred to the 15th Replacement Battalion, and was sent overseas on May 3, 1918, with the 35th Division of the 139th Infantry. He was hospitalized at Base Hospital #91 in Commercy, France for acute bronchitis. He fought in the St. Mihiel and Argonne offensives and was stationed in the trenches near Verdun, France. Dixon returned to the States on April 15, 1919, and was discharged on May 8, 1919. File includes a survey and Dixon's service record card. Description supplemented by information from Fold3.","United States. Army; United States. Army. Depot Brigade, 88th; United States. Army. Infantry Regiment, 139th;",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/2077,1918-09-12,1918-09-15
Meuse-Argonne Offensive,26 September - November 11 1918,Ernest Bruce Allan,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b1_f009,"Allan, Ernest Bruce","File documenting the participation of Ernest Bruce Allan in World War I. Allan enlisted in the Army on August 18, 1917. He served with the 349th Infantry at Camp Dodge, Iowa, and with the 328th Infantry at Camp Gordon, Georgia, before being sent overseas. Allan was in the battles of Saint-Mihiel and Argonne Forest. He was hospitalized at Varrenes, France on October 18, 1918. File includes questionnaire, index card, several extensive letters, and newspaper clippings.","United States. Army; United States. Army. Infantry Regiment, 328th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/113,1918-09-12,1918-09-15
Meuse-Argonne Offensive,26 September - November 11 1918,Harry L. Diehl,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b1_f157,"Diehl, Harry L.","File documenting the participation of Harry L. Diehl in World War I. Diehl enlisted on April 18, 1917, and served in the 337th Infantry at Camp Custer, Michigan. He transferred to Camp Mills, New York, and was sent to France on July 20, 1918, with the 104th Infantry. He was stationed at Winchester, England, Le Harvre, Frace, and Cours-sur-Loire, France. He participated in the St. Mihiel Offensive, the Occupation at the Troyon Sector, and the Meuse-Argonne Offensive. Diehl was discharged on May 20, 1919.","United States. Army; United States. Army. Infantry Regiment, 337th; United States. Army. Infantry Regiment, 104th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/2117,1918-09-12,1918-09-15
Meuse-Argonne Offensive,26 September - November 11 1918,Harry Philip Bangert,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b1_f031,"Bangert, Harry Philip","File documenting the participation of Harry Philip Bangert in World War I. Bangert enlisted on August 10, 1917, and was a master electrician in the 93rd Aero Squadron at Jefferson Barracks, Missouri, San Antonio, Texas, Mineola, New York. He was sent overseas in October 1917 and stationed in England at Stamford, Lincoln, Stockbridge, Hants (now Hampshire), and Beaulieu. On July 5, 1918, he transferred to France, at Issoudun, Vaucouleurs, Lisle en Barrois, and Brest. He participated in the Battle of St. Mihiel and the Meuse-Argonne Offensive. Bangert left France on March 4, 1919, and was discharged on May 8, 1919. File includes questionnaire, index card, photograph of Bangert in uniform, letters, and RSVP card. Description supplemented by information from Fold3.","United States. Army; United States. Army. Air Service; United States. Army. Air Service. Aero Squadron, 93rd",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/355,1918-09-12,1918-09-15
Meuse-Argonne Offensive,26 September - November 11 1918,James Kenneth Coppenbarger,http://id.loc.gov/authorities/subjects/sh85007115,48.97176,5.36371,wwi_service_records_b1_f130,"Coppenbarger, James Kenneth","File documenting the participation of James Kenneth Coppenbarger in World War I. Coppenbarger enlisted on April 16, 1917, and served in the 18th Infantry Regiment. He was sent overseas on June 14, 1917, and participated in the Argonne-Meuse Offensive, the Battle of Chateau-Thierry, the Second Battle of Marne, and the Battle of St. Mihiel. Coppenbarger returned to the States on September 4, 1919, and was discharged within the month. File includes a survey, newspaper clippings, and an RSVP card.","United States. Army; United States. Army. Infantry Regiment, 18th",http://cdm15990.contentdm.oclc.org/cdm/ref/collection/WWI_records/id/1777,1918-09-12,1918-09-15
